#t		nrmu		nrmv
4660.000000	14614.740794	282.065462
4670.000000	14503.164772	279.358056
4680.000000	14451.295932	276.380127
4690.000000	14462.978647	273.642366
4700.000000	14512.246716	271.591678
4710.000000	14593.756938	270.345699
4720.000000	14698.087792	269.939875
4730.000000	14814.880592	270.286760
4740.000000	14955.171404	271.271931
4750.000000	15122.166426	272.809819
4760.000000	15359.022061	274.860268
4770.000000	15487.025476	277.381995
4780.000000	15522.468433	280.113364
4790.000000	15518.649633	282.761066
4800.000000	15502.980537	285.057214
4810.000000	15452.797571	286.734748
4820.000000	15357.106170	287.446433
4830.000000	15211.666441	287.040359
4840.000000	15022.550138	286.085731
4850.000000	14836.300704	284.690745
4860.000000	14661.014620	282.771009
4870.000000	14533.014702	280.208881
4880.000000	14457.108358	277.281190
4890.000000	14454.485405	274.399362
4900.000000	14493.956027	272.120250
4910.000000	14566.279419	270.627119
4920.000000	14664.603396	269.973940
4930.000000	14777.695186	270.108860
4940.000000	14910.404760	270.913634
4950.000000	15068.612043	272.293546
4960.000000	15283.866510	274.189674
4970.000000	15463.170388	276.589413
4980.000000	15517.352343	279.290771
4990.000000	15523.272113	281.990646
